INSTRUCTIONS: Do not modify the first 4 columns of this sheet.  Fill out the Desired Shadow Bets column. Save the file as a .csv and send back to us,,,,
Canonical Id,Name,Team,Position,Desired Shadow Bets
7d2f7624-2876-4e64-b29c-005fa1e08232,Mana Silva,BUF,DB
639ff90f-285c-44a7-ba8d-6a47d0ecff71,Buster Skrine,CLE,DB
93927d6e-9271-4c1e-8239-cc20fd788ba9,Nate Ebner,NE,DB
a2802951-e573-4e8f-ad31-14b9ae5f8e7c,Duron Harmon,NE,DB
d19bff06-99b5-42d9-92fe-f60a419b4392,Raymond Ventrone,SF,DB
274e943a-b4bd-469b-8fba-f4d24202931a,Matthew Daniels,STL,DB
a4c9f534-dc79-47f4-ab46-6ad262f9ecc5,Anthony Gaitor,TB,DB
88d2dbf4-3b9f-43ea-bac6-a8722cb24f43,Devin McCourty,NE,DB
7c4c868b-425b-4b4d-9ca2-3a33d6793342,Charles James,NYG,DB
ae0de04e-f10b-46ba-b650-2a5c30d48cd9,Johnson Bademosi,CLE,DB
06ed4b06-29d4-49a4-8bba-1bb63184255a,Alterraun Verner,TEN,DB
30a193de-13a3-4e22-a1a5-ce240f498280,Jeff Heath,DAL,DB
1cabe80e-c549-45e9-b37c-547d513cef84,Brandon Burton,BUF,DB
5bd91ec9-3d48-48c1-b36e-78462044acfc,Will Blackmon,JAC,DB
d5efd828-7339-43a7-ad7e-6f936dbbabb2,Tashaun Gipson,CLE,DB
d6f89ef1-41a2-4066-91e0-7ed9882a81fd,Jordan Kovacs,MIA,DB
4b6a70aa-3123-4ac4-939d-00f81fde0e33,Eddie Pleasant,HOU,DB
20b43016-a174-423d-9551-7f62ababad3c,Rashaan Melvin,TB,DB
9e207df9-c9d2-405b-b70f-782fc8ba1c8e,Will Hill,NYG,DB
c3028465-9dce-4e8f-9f1b-2da73bce2d14,Jonathan Meeks,BUF,DB
c7c6dc46-a58a-4cfc-b626-2360434671cb,Stephon Gilmore,BUF,DB
815a511f-40d9-4e6a-b178-54aedc1e0420,Deveron Carr,TB,DB
1503ad4b-a2f6-4220-970c-c2018ab3ee11,Tommie Campbell,TEN,DB
42f540da-79c6-4b7a-beb6-cd1e6fccf8c5,Chris Owens,CLE,DB
3e97f3b8-3b42-4854-9116-e311c2bd04e9,Josh Aubrey,CLE,DB
cca4c795-7fa2-479c-9395-dff76a0abb20,T.J. Ward,CLE,DB
111e5aa8-9e68-48fb-917f-e05007d99d28,Aaron Berry,NYJ,DB
f47c5503-ed7f-4d09-8bc2-6bcac572e5a9,Dwight Lowery,JAC,DB
c9c7dc5a-aecb-4d5b-8ffb-fc82184f7e63,Matt Giordano,STL,DB,
6c7704c2-f833-46aa-9f9c-d975d5ad1297,Chris Banjo,GB,DB,
e4039abe-35b3-4b78-9752-e714ef01cecd,Kemal Ishmael,ATL,DB,
ecba564a-738e-431c-9407-f3cc047d1fbe,Curtis Brown,PIT,DB,
f7b49d9d-2ce4-459f-8065-fa3b52d28069,Kareem Jackson,HOU,DB,
DEF-ARI,ARI Defense,ARI,DEF,71
DEF-ATL,ATL Defense,ATL,DEF,100
DEF-BAL,BAL Defense,BAL,DEF,141
DEF-BUF,BUF Defense,BUF,DEF,94
DEF-CAR,CAR Defense,CAR,DEF,
DEF-CHI,CHI Defense,CHI,DEF,60
DEF-CIN,CIN Defense,CIN,DEF,
DEF-CLE,CLE Defense,CLE,DEF,
DEF-DAL,DAL Defense,DAL,DEF,
DEF-DEN,DEN Defense,DEN,DEF,
DEF-DET,DET Defense,DET,DEF,
DEF-GB,GB Defense,GB,DEF,
DEF-HOU,HOU Defense,HOU,DEF,
DEF-IND,IND Defense,IND,DEF,
DEF-JAC,JAC Defense,JAC,DEF,
DEF-KC,KC Defense,KC,DEF,275
DEF-MIA,MIA Defense,MIA,DEF,71
DEF-MIN,MIN Defense,MIN,DEF,246
DEF-NE,NE Defense,NE,DEF,187
DEF-NYG,NYG Defense,NYG,DEF,
DEF-NYJ,NYJ Defense,NYJ,DEF,
DEF-PHI,PHI Defense,PHI,DEF,
DEF-PIT,PIT Defense,PIT,DEF,
DEF-SD,SD Defense,SD,DEF,205
DEF-SEA,SEA Defense,SEA,DEF,327
DEF-SF,SF Defense,SF,DEF,
DEF-STL,STL Defense,STL,DEF,
DEF-TB,TB Defense,TB,DEF,
DEF-TEN,TEN Defense,TEN,DEF,112
DEF-WAS,WAS Defense,WAS,DEF,
349f647e-bfc3-4d84-af89-b33f8a08e26e,Patrick DiMarco,ATL,FB,
67da5b5c-0db9-4fbc-b98d-7eb8e97b69f6,Kyle Juszczyk,BAL,FB,
865740d9-3838-4733-a0eb-52193f101c32,Jerome Felton,MIN,FB,
a7152c92-426c-4c6b-9629-da63f5c60ff8,John Kuhn,GB,FB,
15de0eca-4c32-4d62-91ab-fd4104513c46,Bradie Ewing,ATL,FB,
4a47113b-8180-45fe-ba48-8ae4d3e1d181,Tony Fiammetta,CHI,FB,
97c96dce-9b33-4d0e-ba01-5eb629192d19,Tommy Bohanon,NYJ,FB,
e033ce15-9fc5-430b-90e2-90dfe52b21c1,Anthony Sherman,KC,FB,
15526f97-f4e1-4fec-875f-836314da871a,Spencer Larsen,TB,FB,
c1bf6448-7cbc-4014-b9ce-6a73e44a5d71,Stanley Havili,IND,FB,
a86e72e2-24cb-4ff9-bb0e-2f49d5eecf99,Frank Summers,BUF,FB,
2aa0f66e-52c1-4606-a1ea-242c61c04534,Chris Pressley,CIN,FB,
4a6ed95c-3cc6-4914-97e4-da2171d7c93b,Vonta Leach,BAL,FB,
a1a073ac-48bb-44e5-8631-852c70970296,Collin Mooney,TEN,FB
0cbf2c4e-2869-496f-9205-fa0dbefa91f7,Will Ta'ufo'ou,JAC,FB
e174b76d-323a-41c5-be68-e766aa060d5c,Darrel Young,WAS,FB
d2c2958a-5c04-4cbd-b6f7-947d8e9bd7ff,John Conner,NYG,FB
aec7c02c-00c9-4449-a710-5693e7ae1b65,Greg Jones,HOU,FB
ead15824-3958-47f8-9e2e-09670fca7a67,Alex Debniak,SF,FB
1c918980-f2fb-4b34-b0ad-ca801a828fbb,Mike Tolbert,CAR,FB
953a5bf1-9ba6-4e51-92d8-b731c46b09e4,Erik Lorig,TB,FB
9be8224a-4a19-4f6a-a2be-ecbd3a24868c,Bruce Miller,SF,FB
41210d3e-884d-4c62-9a3b-c8b89007b4a6,Michael Zordich,CAR,FB
32e4b488-5109-4186-963e-ce7907dfc9e1,Brandon Meriweather,WAS,FS
4be70f75-f978-4e90-92fd-70927c672931,Matt Elam,BAL,FS
c615cf52-bc61-43ed-bb76-39695ca019c0,Eric Reid,SF,FS
e030ef2b-1dcc-4c66-b8de-0016ca0d52d2,Micah Hyde,GB,FS
ebd852f5-2c94-4db4-aa1d-d13c6beb9ec1,Ryan Mundy,NYG,FS
7690ab6a-2ae0-4449-abd5-74ec54403f2e,Tony Jefferson,ARI,FS
f4ebaa64-aebe-4a32-b11e-f4f47f511770,J.J. Wilcox,DAL,FS
c10e08b6-33a7-4233-8628-29b40d1183ea,Chris Conte,CHI,FS
92018cf6-b194-44a9-bf07-0e20861bc6b8,Jairus Byrd,BUF,FS
26138e8b-b776-492a-9684-b1c07e51b25c,Eric Weddle,SD,FS
4acba470-5c7f-4d6b-8967-851dcc2e94e7,Jim Leonhard,BUF,FS
743f8917-e781-4345-a1ca-0a7d07b91a08,Ed Reed,HOU,FS
a2536b67-fdd3-4806-b801-4ba1d190afa9,Ryan Clark,PIT,FS
4094730d-a3ad-4c7e-a899-a3c8001748d9,Earl Thomas,SEA,FS
e0f05175-f652-4f5e-9931-068a712291e6,T.J. McDonald,STL,FS
c2dfb0f8-67e7-47d0-b4c5-997af6c36417,Peter Konz,ATL,G
e14a4c78-9a55-4d84-ab7c-d9c7121a6ae1,David Arkin,DAL,G
e2524e8f-d304-4c8b-8165-55a09daa4801,Justin Blalock,ATL,G
58b30f9c-384f-4e36-9e79-d4442ce8bb31,Richie Incognito,MIA,G
de9e506f-e683-4d15-9d91-ef9625fa74f3,Brandon Washington,STL,G
6933ba63-c32c-435b-9943-9a36ede4cc2b,Chris Spencer,TEN,G
e35971ad-5efa-44aa-bbb0-b386e126c6de,Tyronne Green,NE,G
6e3e9355-311b-421d-b9cc-7db8da220431,Uche Nwaneri,JAC,G
99399f7f-5560-46a9-a4e1-7bfd4fa6465f,Antoine McClain,BUF,G
12d0402f-2d7d-4934-8c83-1a9b51bdb68b,Dylan Gandy,DET,G
5fbfe48a-11ee-4141-8f8d-6bef67d3ea69,Matt Slauson,CHI,G
315b3789-a2ab-46ca-a9ce-097132d880e0,Roberto Garza,CHI,G
d6aea7ed-2c24-4be5-b789-41e3ba0c2137,Jonathan Cooper,ARI,G
a55579e8-6ba2-4869-a29b-969e86a370b0,Rishaw Johnson,KC,G
be62bf39-c737-416f-a1ea-6b9d61684a62,J.R. Sweezy,SEA,G
a766cfd8-0aaf-4935-bd1b-b6f4d7b225f7,Justin Anderson,IND,G
46664226-53c3-4ef9-9aeb-f708e3e8269f,Mike Iupati,SF,G
15c71e7d-c433-48eb-b3de-f2e2a7c1c8d4,Ricky Henry,KC,G
1540d25f-4758-44d8-a4eb-276845326620,John Jerry,MIA,G
84dd5076-eeb2-4ec4-be37-43194b37b164,Julian Vandervelde,PHI,G
cad3dc25-68fe-4115-b72c-41e59a674a99,Joe Hawley,ATL,G
0e581a51-e705-45e2-85d3-bc2c073e626e,Joe Looney,SF,G
fdbb3713-de2e-49e8-a6ff-ca7db66404dd,Harvey Dahl,STL,G
53f7e9ec-9819-4364-9875-a987a190f098,John Moffitt,DEN,G
edd44db5-5649-4e81-a5dd-c4f77d53b011,Daryn Colledge,ARI,G
a25feaa2-93f5-4236-9d07-696b371af3d6,Chris Chester,WAS,G
86d12627-9ee1-42a5-9974-13cea2cb1fe7,Mike Pollak,CIN,G
5ae43ebf-f94d-4ce9-8278-84c1df6eb969,Donald Thomas,IND,G
9fe21c07-823a-47a1-a4dd-0c611c0280c5,Brandon Brooks,HOU,G
1ab63530-c678-4fec-86a5-b8b509abf7b7,Trevor Robinson,CIN,G
3a654db7-46c2-4fe0-9f3a-98984e48a3b3,Leroy Harris,DET,G
d54a562d-0571-4960-a903-6e98415ead6a,Larry Warford,DET,G
7a52979c-602d-41e7-b266-427d353670a0,Edmund Kugbila,CAR,G
f7e3c1cb-6ec1-45fa-ad64-6b01957c34b1,David Decastro,PIT,G
ff6f5ff1-e368-4869-bf6a-22087f27ee9f,Chris Snee,NYG,G
dac5d4e1-1558-4955-9494-b06a451687be,Danny Watkins,MIA,G
a877e5f6-37c5-4c7c-9f23-9e3a9f9d0d84,Clint Boling,CIN,G
b19237b0-6d3c-4ef7-912d-7785aff470dc,Caleb Schlauderaff,NYJ,G
9c2bf2fc-d6cb-479d-8ece-f2ab4d1cda91,Josh Sitton,GB,G
ef446cdd-1179-4245-bdd5-41d2c470d678,Bruce Campbell,CAR,G
8e6af99d-a697-4be5-ae7f-f1ddc12bd15a,Kyle Long,CHI,G
bf9f315d-49a8-4faf-98c1-410f6f85011b,Chad Rinehart,SD,G
dc99b6a9-4825-40c1-858d-252a4061c289,Ramon Foster,PIT,G
b33de0e6-973c-40b3-a9c6-1a7e6cb1b540,Justin Boren,DEN,G
855b104f-34f9-49b9-b25a-6fa2dec18dba,Shelley Smith,STL,G
22b17923-9927-42ad-9c57-d9e89c5dd61b,Amini Silatolu,CAR,G
1d2be514-b036-4032-ba35-0f4c0003affc,Geoff Schwartz,KC,G
b3e1206d-38e3-4ad3-be9e-8bf3daa62cad,Kevin Zeitler,CIN,G
d1b9ef33-5b6e-4fb8-b253-aee9b2893ddd,Jeff Baca,MIN,G
70ec5e1b-b753-4d12-814d-7ea10c8241c1,Stephane Milhim,JAC,G
4cf02857-f50c-4a6f-b94d-ff12d8f701b0,Don Barclay,GB,G
a9217999-fa6d-4474-a176-1cf9013224ea,Zane Beadles,DEN,G
da8d175e-d233-4a0b-b5db-91e371971577,Adam Snyder,SF,G
1bdb2a2a-62bc-4043-8c80-f9b501d2003d,Brian Winters,NYJ,G
e461d721-5ca5-4896-8fe5-12e452a003b3,Josh Leribeus,WAS,G
1400c086-a5b0-45b1-a0f8-7cdc9e803917,Joe Reitz,IND,G
0ecd0d32-5e18-40bb-b8bc-278b6206657a,Andy Levitre,TEN,G
765cbbca-14b0-4765-bd26-9b1af79a86ee,Davin Joseph,TB,G
3ebbc479-fec5-4463-8eb1-b9b09b0d3bc2,T.J. Lang,GB,G
7e78bf29-8edc-4aa2-ada2-bf0cc1a0f4df,Jacques McClendon,JAC,G
7e3c0631-1bff-49af-b6bc-9c66c59a579d,Gino Gradkowski,BAL,G
3cb58404-6768-43a6-9ead-78972ac1f10b,Harland Gunn,ATL,G
1cf82686-f3aa-4f59-9615-64d02f4819a5,Nik Embernate,PIT,G
837d7d6f-a00e-472a-8183-d706ed994cd5,Johnnie Troutman,SD,G
3a9e9871-20c3-42b3-ad2c-a2bfec176c7d,Paul Fanaika,ARI,G
eb881031-ffac-4e6e-80c3-fdfbc6272642,Barrett Jones,STL,G
7f7b2a5a-be4e-40d1-9cd0-9a7dd225a8c0,Kory Lichtensteiger,WAS,G
e21e34c8-fb8b-4974-8974-84cdb761f8c3,Mike Gibson,ARI,G
e290f4f4-b089-42a7-b17a-b57f3516d23e,Brian Waters,DAL,G
08d08fda-f75f-48cc-9927-ae68a4ec2e64,Kevin Boothe,NYG,G
3d0f5d99-b488-42b1-b3a3-71778304fc47,Evan Mathis,PHI,G
e9f7f380-e7b2-4a68-af71-9483240fc748,Doug Legursky,BUF,G
180e654c-6b1a-4ef5-a365-c43a007f6bd6,Travelle Wharton,CAR,G
83fac4ad-a729-4774-a44e-20713aa01319,Jeff Allen,KC,G
a4600df5-9f1f-40ba-b4a2-07cdffaf3969,Kraig Urbik,BUF,G
7fdb82e6-e6db-4314-820a-633351a8675a,Maurice Hurt,WAS,G
ca6654f0-e647-4dc1-9731-19f05a321659,Rich Ohrnberger,SD,G
62c8ee28-9301-4d5e-aacc-2b59698abe4b,Ryan Cook,DAL,G
880ead7a-cbae-494e-8f72-3f3d90c71392,William Campbell,NYJ,G
ccd799f0-09ad-4694-92d6-1270c34d2b51,Will Rackley,JAC,G
59b3f179-beb9-4c31-82ba-b4aea4e3b6f2,Mike Johnson,ATL,G
0ec13c88-ecfd-437b-a84a-36ce94b51a8f,Lemuel Jeanpierre,SEA,G
d03aa6ca-ae90-44cb-954f-507213a73b22,Daniel Kilgore,SF,G
54be4c73-6678-4dc9-90eb-a60e8f307c43,Jon Asamoah,KC,G
f9ec0e39-86d2-4f99-84d6-b4e7bb387d8b,Lane Taylor,GB,G
2db8a161-7b3a-4a3c-b915-c5be5b3cd39b,Hugh Thornton,IND,G
2a30e8a3-682d-44d3-80b0-7ced588a9e73,Chris Kuper,DEN,G
fafd2927-7e17-4e85-afa2-aa2c019229ed,Marshal Yanda,BAL,G
b99a4918-8664-4664-878e-8f583a5e423f,Wade Smith,HOU,G
042f89b0-2442-420f-888a-cb10d188903d,Louis Vasquez,DEN,G
cb3b5df2-231e-4040-867e-5b6020457be8,Patrick Omameh,TB,G
b180e643-9f63-41ed-b491-ba3c81e48f39,Cody White,HOU,G
040c3a9e-ebdf-4f18-8914-655ce1abb9fb,Jason Spitz,SEA,G
bd080c6f-c43c-4766-99ea-64f07926ed82,Chris Barker,NE,G
74e93dc0-514a-4ebe-9fe4-45445f0b4f98,Logan Mankins,NE,G
cf45fa8d-13e0-4c16-a9eb-301b090ef83a,Chance Warmack,TEN,G
d96246d7-aa2c-4d05-9c58-8d6bc5e20cdf,Kelvin Beachum,PIT,G
8720973c-9bde-4e66-a88e-66e933a99683,Mackenzy Bernadeau,DAL,G
c2ad11c2-4b7f-4964-bfe1-043974d06e3a,Rob Sims,DET,G
0cb97421-cccf-4cce-ac0f-92d47986defc,Adam Gettis,WAS,G
6d7ca819-8c58-4c41-bba7-643ba9553eb8,Greg Van Roten,GB,G
4c773e81-e73f-41db-be6d-1ad03aba1439,Carl Nicks,TB,G
eccdeff9-fbcc-4871-8348-7b72e78d1bda,Jay Feely,ARI,K
218d1644-603e-4da3-9ce1-48ce3927494f,Matt Bryant,ATL,K,77
20a0bad2-d530-4ff4-a2df-5c0a21a1f5db,Justin Tucker,BAL,K,77
d944ce13-2c90-4655-890c-5dac028a130c,Dan Carpenter,BUF,K,
058c99fc-470c-4579-a165-03e043335cc1,Dustin Hopkins,BUF,K,
63f8a401-f308-4463-9d0b-4335b98da682,Graham Gano,CAR,K,
abd73d50-ce60-47f1-b37f-2f9a05b0d7b9,Robbie Gould,CHI,K,
e017e12b-07a7-4a35-b837-2faa9ffe3ce8,Mike Nugent,CIN,K,
2098e7f6-52ef-440a-8727-da1d40ddec2d,Brandon Bogotay,CLE,K,
5fc8485a-e32a-451b-a16f-5d6a655b7e14,Billy Cundiff,CLE,K,
beb64618-614c-49f7-a3aa-c0c75b7839ea,Dan Bailey,DAL,K,88
67f5e782-f91c-4536-9818-cf4a0e7e821d,Matt Prater,DEN,K,
8259ba2b-d4ae-4290-964f-903fa09b1c4f,David Akers,DET,K,
e0856548-6fd5-4f83-9aa0-91f1bf4cbbd8,Mason Crosby,GB,K,36
c7d8781f-b9f6-4e0f-b0b6-29fce3985f3e,Randy Bullock,HOU,K,71
9ecf8040-10f9-4a5c-92da-1b4d77bd6760,Adam Vinatieri,IND,K,59
ed29fd68-0d5d-4636-8010-31436a78c9c6,Josh Scobee,JAC,K,83
ecc4f0c1-64e0-46cc-9b58-91c2b215e62a,Ryan Succop,KC,K,30
596c4000-ede5-45b0-8336-33efeb686d2b,Caleb Sturgis,MIA,K,
afac3e25-d72d-43f7-be4b-d33ed91a0bf8,Blair Walsh,MIN,K,
a527b7db-0b52-4379-9e4c-2e08c1fe1bed,Stephen Gostkowski,NE,K,94
f5e1f35d-9f17-4890-964c-396e76ae0d31,Josh Brown,NYG,K,
b37c621e-1125-4c35-bea0-fcabb1527060,Nick Folk,NYJ,K,
b4e5d1c1-5915-4326-b737-d6c796da0d75,Ryan Quigley,NYJ,K,
d184bc5e-7221-463e-a5b4-08967489685c,Alex Henery,PHI,K,83
d1a06132-76d1-4654-af3e-633c5f07a4b4,Shaun Suisham,PIT,K,
47cfc2a1-2b81-430e-8b30-ff5129e5c601,Nick Novak,SD,K,
40cda44b-2ee3-4ad1-834e-995e30db84d4,Steven Hauschka,SEA,K,
e5247e5f-c4af-4a9b-8c7c-da75ef7fbf8d,Phil Dawson,SF,K,
93d11276-45d2-4168-a9b7-df0cbf12dabb,Greg Zuerlein,STL,K,54
97cebfd1-f7d0-4fc7-b3d8-6d2308e992e3,Lawrence Tynes,TB,K,
f07fcd37-8671-4f9d-9659-455114a6b345,Rian Lindell,TB,K,
4869b8db-2e38-4327-af11-cc1e17ef3490,Connor Barth,TB,K,
8e8b22b2-9c58-4a24-9d5a-daded760e1f3,Rob Bironas,TEN,K,
5514afb6-bd43-49a8-9bf7-b8baaaecdabe,Kai Forbath,WAS,K,65
f6244333-6b6a-4e61-bc2c-cb6ffc2f318a,Earl Watford,ARI,OG,
efabb355-b184-4e46-8f7e-dd85ca0d43d6,Nate Garner,MIA,OG,
b28f7867-8f2a-444b-b6d1-3264497bf963,Mike McGlynn,IND,OG,
55f094bf-4d4f-492f-b1de-7c4d6aec66a8,Manny Ramirez,DEN,OG,
b070601c-7985-4a1c-b71a-9f72bb5dbc59,Trent Williams,WAS,OT,
979f7f83-00e8-4ec8-9420-9e5a53f0b406,Eric Winston,ARI,OT,
8048bdd1-62cf-4d01-8257-741a585dae8e,Riley Reiff,DET,OT,
614b6a41-94bf-4a6c-8635-079ff791fd4f,D'Brickashaw Ferguson,NYJ,OT,
21c07256-4cd8-4bf0-abcf-0d2682af2538,Allen Barbre,PHI,OT,
a8ce5cf5-78ce-4204-8030-5fbab0c0ad34,Winston Justice,DEN,OT,
38293bdb-87d5-4219-be46-44fea6741483,Russell Okung,SEA,OT,
21476f5d-51db-444e-afdd-f6b144de16dc,Guy Whimper,PIT,OT,
dc310df5-3ada-4b4f-8f79-2db2cc603ff8,Erik Pears,BUF,OT,
23cc596c-3ffa-4ce8-8f59-e8dbba656ada,Will Svitek,NE,OT,
4177c51b-e802-4c8a-bbe8-ca444ecd847e,David Diehl,NYG,OT
f26bd260-a1eb-42ab-8768-bc8ad24e4f9e,Duane Brown,HOU,OT
1ad83ec2-5591-4208-8f71-c0ab0d963293,Steve Schilling,SD,OT
d552daac-a3c9-42e0-84f9-cbbe42b8be01,Gosder Cherilus,IND,OT
38d4d3fa-4539-4eb5-98b6-fe7bba5ff281,Sam Baker,ATL,OT
2f80e90d-dbff-4395-81c9-4e61c247d0f1,Bryan Bulaga,GB,OT
737b3cc8-9def-4ecc-b1f2-b7c1037b3fde,Corey Hilliard,DET,OT
5b0ed7fc-21ed-426f-b8b6-145116cbc9ee,Sebastian Vollmer,NE,OT
5b4b39d4-97e1-4a97-a1e5-764ec6d3bedd,Bryant McKinnie,BAL,OT
65578d87-d998-4de3-8866-90bbdb43faa9,Chris Clark,DEN,OT
d954bad7-541b-43d5-9918-ef1cead10b13,Joe Barksdale,STL,OT
4d628a09-3631-4166-85f6-45f41a74e992,Joe Staley,SF,OT
f1ce3e7d-6afc-4db4-94f0-475bd63507b3,Andrew Whitworth,CIN,OT
ab4ae658-8c63-4af9-b6a8-0741bcbae5a9,Will Beatty,NYG,OT
901a3f95-ae8a-4f1f-8321-11ec42b8b198,Jeff Linkenbach,IND,OT
2e39e693-7ba3-41d4-81a2-ff2ddc77ef0f,Michael Roos,TEN,OT
d90adc80-8e8e-4484-92a3-00bf274e6a9d,Chris Scott,CAR,OT
318b9670-1dde-4e65-a92f-65df6e80824d,Joe Thomas,CLE,OT
49f6d095-101f-4e58-aed0-59925ac04c8a,Jeremy Trueblood,ATL,OT
fc769a47-957d-4048-b322-73a9e79384d2,Mike Otto,TEN,OT
1d7cdd99-b57b-42e2-8255-eb496e3bd65d,David Stewart,TEN,OT
09041afd-73c5-409a-bf4d-f4f29ff40cf8,Tyson Clabo,MIA,OT
d7055ba2-f8b4-4407-b491-60c05dff6162,Alex Boone,SF,OT
8cf11162-ffe7-44ad-b5d6-8eef717b5ac2,Mitchell Schwartz,CLE,OT
9798d4cd-516f-4b1a-b388-cafe570db95b,Tyler Polumbus,WAS,OT
ac2ab3a9-9a1f-4197-ac96-3de277dbcf6c,Jamon Meredith,TB,OT
002a02ca-e569-410e-867d-e317bad07fd1,Demar Dotson,TB,OT
98a87efc-1bdd-49fd-8dd1-d03d41e6e374,Michael Oher,BAL,OT
17a056be-39c0-4913-bacf-1663f3ac4a56,Andre Smith,CIN,OT
1ed30e79-c25f-4ce1-a17f-94a4bf6d3686,J'Marcus Webb,MIN,OT
b077b3b2-2fed-4c9f-9b8f-c4ff50a4f911,Nate Solder,NE,OT
4c189482-0d32-4145-a819-d7267a1ee1c2,Jonathan Scott,CHI,OT
f28f45f8-a617-4caa-8332-ccfff0dddc07,Sam Young,JAC,OT
0dfd5d3f-ebb5-4efe-8df1-2ebda0e5185e,Marshall Newhouse,GB,OT
14af64f4-90a6-4f56-8624-6a313966cc31,Eugene Monroe,BAL,OT
a28c10be-01ab-44f1-bb21-c29bcbc8cd57,Will Yeatman,MIA,OT
5997e86a-8bee-44ae-b640-7688815e12d7,Orlando Franklin,DEN,OT
46aab8e6-3ca9-4213-a6cb-87db90786f6b,Jason Peters,PHI,OT
53b0a001-2efe-4009-8ff1-572b687d4397,James Carpenter,SEA,OT
